created_at,o3_analog,pm25_analog,pm10_analog,no2_analog,co_analog
2026-09-01T11:50:00+00:00,589,151,157,0,3123
2026-09-01T11:51:00+00:00,568,152,153,1,3151
2026-09-01T11:52:00+00:00,499,131,119,0,3126
2026-09-01T11:53:00+00:00,600,138,137,0,3138
2026-09-01T11:54:00+00:00,498,176,165,2,3149
2026-09-01T11:55:00+00:00,498,136,140,6,3161
2026-09-01T11:56:00+00:00,558,129,154,0,3099
2026-09-01T11:57:00+00:00,498,151,149,2,3093
2026-09-01T11:58:00+00:00,579,137,153,0,3117
2026-09-01T11:59:00+00:00,604,135,128,1,3132
2026-09-01T12:00:00+00:00,498,130,131,2,3092
2026-09-01T12:01:00+00:00,499,137,137,0,3084
2026-09-01T12:02:00+00:00,498,155,162,2,3125
2026-09-01T12:03:00+00:00,499,155,146,12,3170
2026-09-01T12:04:00+00:00,596,126,118,0,3112
2026-09-01T12:05:00+00:00,557,157,141,0,3148
2026-09-01T12:06:00+00:00,499,162,158,0,3107
2026-09-01T12:07:00+00:00,594,143,143,18,3114
2026-09-01T12:08:00+00:00,499,122,119,0,3050
2026-09-01T12:09:00+00:00,566,135,139,12,3100
2026-09-01T12:10:00+00:00,499,145,140,11,3119
2026-09-01T12:11:00+00:00,501,151,154,1,3080
2026-09-01T12:12:00+00:00,499,148,157,0,3113
2026-09-01T12:13:00+00:00,498,139,129,1,3112
2026-09-01T12:14:00+00:00,499,149,154,1,3105
2026-09-01T12:15:00+00:00,569,163,163,0,3139
2026-09-01T12:16:00+00:00,495,165,150,1,3090
2026-09-01T12:17:00+00:00,576,162,167,5,3157
2026-09-01T12:18:00+00:00,495,165,164,0,3093
2026-09-01T12:19:00+00:00,607,134,136,0,3119
2026-09-01T12:20:00+00:00,498,122,123,0,3128
2026-09-01T12:21:00+00:00,500,156,170,0,3148
2026-09-01T12:22:00+00:00,597,143,133,0,3133
2026-09-01T12:23:00+00:00,496,116,131,2,3101
2026-09-01T12:24:00+00:00,610,142,137,0,3039
2026-09-01T12:25:00+00:00,613,139,134,0,3037
2026-09-01T12:26:00+00:00,608,141,118,1,3099
2026-09-01T12:27:00+00:00,499,157,153,1,3106
2026-09-01T12:28:00+00:00,615,115,113,0,3070
2026-09-01T12:29:00+00:00,613,119,127,9,3061
2026-09-01T12:30:00+00:00,566,147,149,2,3052
2026-09-01T12:31:00+00:00,570,122,128,2,3077
2026-09-01T12:32:00+00:00,497,162,149,2,3045
2026-09-01T12:33:00+00:00,496,129,120,0,3102
2026-09-01T12:34:00+00:00,569,142,127,3,3103
2026-09-01T12:35:00+00:00,496,109,133,1,3086
2026-09-01T12:36:00+00:00,615,125,128,1,3071
2026-09-01T12:37:00+00:00,498,127,135,0,3065
2026-09-01T12:38:00+00:00,570,138,143,0,3079
2026-09-01T12:39:00+00:00,499,154,154,0,3096
2026-09-01T12:40:00+00:00,497,133,153,0,3100
2026-09-01T12:41:00+00:00,570,157,167,1,3000
2026-09-01T12:42:00+00:00,499,141,163,9,3062
2026-09-01T12:43:00+00:00,496,145,123,0,3096
2026-09-01T12:44:00+00:00,587,118,132,0,3047
2026-09-01T12:45:00+00:00,499,137,145,2,3088
2026-09-01T12:46:00+00:00,584,103,100,0,3107
2026-09-01T12:47:00+00:00,610,149,145,0,3105
2026-09-01T12:48:00+00:00,578,147,149,4,3090
2026-09-01T12:49:00+00:00,499,142,128,9,3100
2026-09-01T12:50:00+00:00,497,132,130,2,3086
2026-09-01T12:51:00+00:00,499,119,141,3,3093
2026-09-01T12:52:00+00:00,579,134,143,0,3068
2026-09-01T12:53:00+00:00,500,161,136,1,3083
2026-09-01T12:54:00+00:00,622,161,156,2,3091
2026-09-01T12:55:00+00:00,498,127,124,0,3049
2026-09-01T12:56:00+00:00,608,136,119,0,3039
2026-09-01T12:57:00+00:00,500,135,132,0,3107
2026-09-01T12:58:00+00:00,602,130,124,2,3072
2026-09-01T12:59:00+00:00,612,153,148,1,3103
2026-09-01T13:00:00+00:00,500,143,140,5,3079
2026-09-01T13:01:00+00:00,497,133,145,0,3095
2026-09-01T13:02:00+00:00,496,154,152,2,3048
2026-09-01T13:03:00+00:00,497,113,98,1,3066
2026-09-01T13:04:00+00:00,496,127,148,0,3135
2026-09-01T13:05:00+00:00,606,126,133,0,3081
2026-09-01T13:06:00+00:00,569,147,170,0,3064
2026-09-01T13:07:00+00:00,585,142,139,0,3078
2026-09-01T13:08:00+00:00,495,132,117,10,3052
2026-09-01T13:09:00+00:00,606,152,150,0,3121
2026-09-01T13:10:00+00:00,604,181,167,1,3058
2026-09-01T13:11:00+00:00,619,144,116,0,3084
2026-09-01T13:12:00+00:00,497,177,173,4,3033
2026-09-01T13:13:00+00:00,497,154,168,11,3068
2026-09-01T13:14:00+00:00,495,149,157,0,3029
2026-09-01T13:15:00+00:00,498,134,148,0,3025
2026-09-01T13:16:00+00:00,496,155,173,0,3042
2026-09-01T13:17:00+00:00,622,142,141,0,3051
2026-09-01T13:18:00+00:00,594,148,146,5,3104
2026-09-01T13:19:00+00:00,586,136,156,0,3118
2026-09-01T13:20:00+00:00,620,126,159,2,2992
2026-09-01T13:21:00+00:00,500,135,145,2,2992
2026-09-01T13:22:00+00:00,497,131,147,0,3098
2026-09-01T13:23:00+00:00,495,132,139,0,3063
2026-09-01T13:24:00+00:00,499,139,127,12,3083
2026-09-01T13:25:00+00:00,576,123,132,1,3009
2026-09-01T13:26:00+00:00,496,120,122,0,3066
2026-09-01T13:27:00+00:00,498,156,136,2,2974
2026-09-01T13:28:00+00:00,496,136,145,0,3075
2026-09-01T13:29:00+00:00,497,147,164,2,2987
2026-09-01T13:30:00+00:00,566,138,135,0,3059
2026-09-01T13:31:00+00:00,497,152,161,2,3003
2026-09-01T13:32:00+00:00,579,135,162,19,3076
2026-09-01T13:33:00+00:00,575,158,152,0,3082
2026-09-01T13:34:00+00:00,497,139,149,0,3063
2026-09-01T13:35:00+00:00,593,154,153,0,3057
2026-09-01T13:36:00+00:00,496,128,134,0,3101
2026-09-01T13:37:00+00:00,498,151,158,0,3087
2026-09-01T13:38:00+00:00,498,135,153,1,3083
2026-09-01T13:39:00+00:00,499,150,134,1,3026
2026-09-01T13:40:00+00:00,612,160,174,8,3073
2026-09-01T13:41:00+00:00,498,116,103,1,3022
2026-09-01T13:42:00+00:00,496,126,135,1,3043
2026-09-01T13:43:00+00:00,500,152,149,2,3007
2026-09-01T13:44:00+00:00,499,135,140,15,3010
2026-09-01T13:45:00+00:00,500,174,162,16,3042
2026-09-01T13:46:00+00:00,590,145,134,1,2993
2026-09-01T13:47:00+00:00,500,146,145,1,3096
2026-09-01T13:48:00+00:00,604,147,137,0,3027
2026-09-01T13:49:00+00:00,499,165,171,0,3061
2026-09-01T13:50:00+00:00,610,147,141,1,3052
2026-09-01T13:51:00+00:00,610,151,160,2,3004
2026-09-01T13:52:00+00:00,496,132,136,0,3099
2026-09-01T13:53:00+00:00,611,149,134,1,3079
2026-09-01T13:54:00+00:00,610,167,162,0,2966
2026-09-01T13:55:00+00:00,577,111,101,1,3081
2026-09-01T13:56:00+00:00,600,130,124,0,3040
2026-09-01T13:57:00+00:00,498,141,128,0,3060
2026-09-01T13:58:00+00:00,499,149,150,4,3082
2026-09-01T13:59:00+00:00,497,156,143,0,3032
2026-09-01T14:00:00+00:00,570,155,147,0,3031
2026-09-01T14:01:00+00:00,501,160,146,0,3059
2026-09-01T14:02:00+00:00,496,130,141,0,3062
2026-09-01T14:03:00+00:00,497,126,130,0,3043
2026-09-01T14:04:00+00:00,499,141,127,1,2988
2026-09-01T14:05:00+00:00,495,139,140,0,3006
2026-09-01T14:06:00+00:00,613,156,159,1,3034
2026-09-01T14:07:00+00:00,577,147,156,6,3076
2026-09-01T14:08:00+00:00,581,152,161,1,3006
2026-09-01T14:09:00+00:00,567,152,159,4,3000
2026-09-01T14:10:00+00:00,571,148,164,1,3063
2026-09-01T14:11:00+00:00,501,153,141,0,3043
2026-09-01T14:12:00+00:00,620,122,118,0,3067
2026-09-01T14:13:00+00:00,498,138,145,0,2987
2026-09-01T14:14:00+00:00,496,142,127,2,3074
2026-09-01T14:15:00+00:00,604,149,132,2,3062
2026-09-01T14:16:00+00:00,580,142,152,0,3010
2026-09-01T14:17:00+00:00,495,128,122,3,3026
2026-09-01T14:18:00+00:00,499,118,118,11,3093
2026-09-01T14:19:00+00:00,498,120,113,1,3071
2026-09-01T14:20:00+00:00,597,143,141,0,3038
2026-09-01T14:21:00+00:00,567,137,183,4,2996
2026-09-01T14:22:00+00:00,579,168,169,0,3072
2026-09-01T14:23:00+00:00,497,127,159,0,3012
2026-09-01T14:24:00+00:00,499,148,156,0,3006
2026-09-01T14:25:00+00:00,496,147,134,7,2992
2026-09-01T14:26:00+00:00,608,142,147,2,3058
2026-09-01T14:27:00+00:00,496,151,131,5,3056
2026-09-01T14:28:00+00:00,617,160,185,0,3029
2026-09-01T14:29:00+00:00,499,129,126,1,3061
2026-09-01T14:30:00+00:00,584,113,102,9,2940
2026-09-01T14:31:00+00:00,608,181,178,1,3096
2026-09-01T14:32:00+00:00,499,135,126,2,3060
2026-09-01T14:33:00+00:00,497,132,148,0,3088
2026-09-01T14:34:00+00:00,499,150,143,0,3075
2026-09-01T14:35:00+00:00,498,142,146,2,3084
2026-09-01T14:36:00+00:00,500,163,160,14,3041
2026-09-01T14:37:00+00:00,499,142,152,0,2987
2026-09-01T14:38:00+00:00,500,144,171,1,3015
2026-09-01T14:39:00+00:00,500,119,131,1,3081
2026-09-01T14:40:00+00:00,500,144,147,4,3071
2026-09-01T14:41:00+00:00,595,141,138,0,3135
2026-09-01T14:42:00+00:00,498,160,149,15,3067
2026-09-01T14:43:00+00:00,567,149,133,0,3012
2026-09-01T14:44:00+00:00,605,139,154,0,3007
2026-09-01T14:45:00+00:00,601,159,152,2,3014
2026-09-01T14:46:00+00:00,497,148,150,0,3077
2026-09-01T14:47:00+00:00,498,134,150,0,3017
2026-09-01T14:48:00+00:00,499,133,144,0,3033
2026-09-01T14:49:00+00:00,499,164,183,19,3030
2026-09-01T14:50:00+00:00,498,144,132,8,3093
2026-09-01T14:51:00+00:00,581,131,130,0,3050
2026-09-01T14:52:00+00:00,571,139,129,2,3032
2026-09-01T14:53:00+00:00,604,145,136,0,3055
2026-09-01T14:54:00+00:00,569,127,130,15,3031
2026-09-01T14:55:00+00:00,498,145,139,0,3026
2026-09-01T14:56:00+00:00,578,153,148,0,3088
2026-09-01T14:57:00+00:00,501,169,152,0,3056
2026-09-01T14:58:00+00:00,500,173,163,0,3055
2026-09-01T14:59:00+00:00,500,121,101,0,3076
2026-09-01T15:00:00+00:00,602,132,120,0,3070
2026-09-01T15:01:00+00:00,501,133,136,0,2991
2026-09-01T15:02:00+00:00,499,151,149,1,3005
2026-09-01T15:03:00+00:00,599,106,105,0,3030
2026-09-01T15:04:00+00:00,495,169,178,0,3013
2026-09-01T15:05:00+00:00,501,131,120,0,3075
2026-09-01T15:06:00+00:00,497,132,149,8,2991
2026-09-01T15:07:00+00:00,498,142,119,2,3038
2026-09-01T15:08:00+00:00,586,140,132,3,3048
2026-09-01T15:09:00+00:00,558,121,126,2,3001
2026-09-01T15:10:00+00:00,497,120,110,2,3064
2026-09-01T15:11:00+00:00,556,139,144,0,3053
2026-09-01T15:12:00+00:00,567,131,142,1,3058
2026-09-01T15:13:00+00:00,499,170,170,6,3048
2026-09-01T15:14:00+00:00,557,156,161,2,3005
2026-09-01T15:15:00+00:00,498,169,153,0,3075
2026-09-01T15:16:00+00:00,498,148,156,2,3095
2026-09-01T15:17:00+00:00,497,127,131,1,3052
2026-09-01T15:18:00+00:00,581,163,175,0,3077
2026-09-01T15:19:00+00:00,499,147,148,0,3036
2026-09-01T15:20:00+00:00,587,154,162,0,3026
2026-09-01T15:21:00+00:00,595,165,146,0,3032
2026-09-01T15:22:00+00:00,501,146,159,10,2999
2026-09-01T15:23:00+00:00,593,169,168,2,3082
2026-09-01T15:24:00+00:00,500,129,128,2,2996
2026-09-01T15:25:00+00:00,591,139,131,0,3057
2026-09-01T15:26:00+00:00,585,156,139,0,3092
2026-09-01T15:27:00+00:00,551,135,143,2,2991
2026-09-01T15:28:00+00:00,581,144,148,0,3044
2026-09-01T15:29:00+00:00,569,141,141,11,2991
2026-09-01T15:30:00+00:00,589,135,129,0,3032
2026-09-01T15:31:00+00:00,501,149,139,17,3052
2026-09-01T15:32:00+00:00,564,123,120,3,3088
2026-09-01T15:33:00+00:00,500,160,157,0,3099
2026-09-01T15:34:00+00:00,567,140,140,4,3083
2026-09-01T15:35:00+00:00,496,166,189,1,3069
2026-09-01T15:36:00+00:00,501,131,134,0,3026
2026-09-01T15:37:00+00:00,572,146,143,1,3031
2026-09-01T15:38:00+00:00,575,159,156,0,3063
2026-09-01T15:39:00+00:00,499,152,162,0,3051
2026-09-01T15:40:00+00:00,571,139,122,1,3040
2026-09-01T15:41:00+00:00,495,145,168,0,3064
2026-09-01T15:42:00+00:00,548,141,149,4,3060
2026-09-01T15:43:00+00:00,580,123,118,2,3066
2026-09-01T15:44:00+00:00,497,134,135,10,3056
2026-09-01T15:45:00+00:00,497,153,168,0,3056
2026-09-01T15:46:00+00:00,496,145,134,0,3047
2026-09-01T15:47:00+00:00,557,142,147,0,3105
2026-09-01T15:48:00+00:00,578,141,150,0,3019
2026-09-01T15:49:00+00:00,501,162,158,0,3019
2026-09-01T15:50:00+00:00,497,152,165,1,3069
2026-09-01T15:51:00+00:00,573,129,153,0,3016
2026-09-01T15:52:00+00:00,551,148,141,0,3092
2026-09-01T15:53:00+00:00,553,108,117,0,3072
2026-09-01T15:54:00+00:00,498,157,136,1,3064
2026-09-01T15:55:00+00:00,545,124,117,2,3047
2026-09-01T15:56:00+00:00,556,145,158,0,3052
2026-09-01T15:57:00+00:00,499,169,169,3,3022
2026-09-01T15:58:00+00:00,549,135,141,2,3039
2026-09-01T15:59:00+00:00,500,153,166,19,3070
2026-09-01T16:00:00+00:00,565,152,139,0,3054
2026-09-01T16:01:00+00:00,546,141,150,0,3056
2026-09-01T16:02:00+00:00,576,144,153,2,2970
2026-09-01T16:03:00+00:00,499,132,144,0,3065
2026-09-01T16:04:00+00:00,499,157,157,2,3014
2026-09-01T16:05:00+00:00,569,127,131,1,3069
2026-09-01T16:06:00+00:00,499,134,152,0,3089
2026-09-01T16:07:00+00:00,497,133,128,0,3013
2026-09-01T16:08:00+00:00,498,163,155,0,3021
2026-09-01T16:09:00+00:00,498,141,146,12,3100
2026-09-01T16:10:00+00:00,541,124,119,0,3092
2026-09-01T16:11:00+00:00,497,138,151,1,3053
2026-09-01T16:12:00+00:00,547,127,136,0,3063
2026-09-01T16:13:00+00:00,498,157,148,1,2997
2026-09-01T16:14:00+00:00,567,122,123,8,3056
2026-09-01T16:15:00+00:00,500,132,129,2,3081
2026-09-01T16:16:00+00:00,567,150,144,1,3079
2026-09-01T16:17:00+00:00,496,123,121,0,3036
2026-09-01T16:18:00+00:00,499,144,140,3,3086
2026-09-01T16:19:00+00:00,496,165,159,0,3087
2026-09-01T16:20:00+00:00,498,123,127,2,3065
2026-09-01T16:21:00+00:00,498,135,156,5,3087
2026-09-01T16:22:00+00:00,498,123,106,0,3051
2026-09-01T16:23:00+00:00,561,123,122,0,3053
2026-09-01T16:24:00+00:00,498,141,152,1,3038
2026-09-01T16:25:00+00:00,498,154,164,2,3085
2026-09-01T16:26:00+00:00,562,151,145,0,3117
2026-09-01T16:27:00+00:00,500,147,142,1,3102
2026-09-01T16:28:00+00:00,497,155,158,1,3116
2026-09-01T16:29:00+00:00,499,135,124,2,3045
2026-09-01T16:30:00+00:00,499,139,154,1,3047
2026-09-01T16:31:00+00:00,498,129,111,0,3108
2026-09-01T16:32:00+00:00,498,127,132,0,3059
2026-09-01T16:33:00+00:00,496,127,132,13,3113
2026-09-01T16:34:00+00:00,496,155,155,0,3092
2026-09-01T16:35:00+00:00,541,137,142,2,3076
2026-09-01T16:36:00+00:00,500,161,155,0,3069
2026-09-01T16:37:00+00:00,498,137,163,0,3128
2026-09-01T16:38:00+00:00,532,114,126,0,3017
2026-09-01T16:39:00+00:00,497,134,155,0,3068
2026-09-01T16:40:00+00:00,499,163,154,2,3048
2026-09-01T16:41:00+00:00,545,152,148,2,3079
2026-09-01T16:42:00+00:00,497,126,119,6,3092
2026-09-01T16:43:00+00:00,495,142,139,0,3071
2026-09-01T16:44:00+00:00,542,140,131,8,3047
2026-09-01T16:45:00+00:00,496,124,145,0,3057
2026-09-01T16:46:00+00:00,500,159,157,2,3039
2026-09-01T16:47:00+00:00,543,125,125,5,3079
2026-09-01T16:48:00+00:00,538,139,122,18,3145
2026-09-01T16:49:00+00:00,535,163,184,1,3078
2026-09-01T16:50:00+00:00,498,142,168,0,3070
2026-09-01T16:51:00+00:00,496,151,158,15,3128
2026-09-01T16:52:00+00:00,498,157,151,2,3066
2026-09-01T16:53:00+00:00,499,128,127,2,3015
2026-09-01T16:54:00+00:00,498,144,174,0,3062
2026-09-01T16:55:00+00:00,501,145,148,0,3041
2026-09-01T16:56:00+00:00,496,136,144,0,3045
2026-09-01T16:57:00+00:00,498,138,137,0,3095
2026-09-01T16:58:00+00:00,539,141,144,0,3074
2026-09-01T16:59:00+00:00,533,119,119,0,3097
2026-09-01T17:00:00+00:00,550,149,148,2,3067
2026-09-01T17:01:00+00:00,531,150,148,1,3060
2026-09-01T17:02:00+00:00,496,150,141,11,2989
2026-09-01T17:03:00+00:00,532,134,158,1,3104
2026-09-01T17:04:00+00:00,499,139,144,0,3091
2026-09-01T17:05:00+00:00,497,125,119,0,3103
2026-09-01T17:06:00+00:00,527,127,130,0,3084
2026-09-01T17:07:00+00:00,495,150,154,0,3093
2026-09-01T17:08:00+00:00,498,138,145,1,3115
2026-09-01T17:09:00+00:00,497,162,187,0,3152
2026-09-01T17:10:00+00:00,501,147,133,0,3078
2026-09-01T17:11:00+00:00,497,160,151,1,3149
2026-09-01T17:12:00+00:00,497,125,127,0,3198
2026-09-01T17:13:00+00:00,540,118,123,1,3096
2026-09-01T17:14:00+00:00,498,137,130,1,3100
2026-09-01T17:15:00+00:00,499,163,150,0,3122
2026-09-01T17:16:00+00:00,495,123,144,0,3115
2026-09-01T17:17:00+00:00,497,112,110,0,3124
2026-09-01T17:18:00+00:00,538,176,164,0,3081
2026-09-01T17:19:00+00:00,499,127,143,16,3126
2026-09-01T17:20:00+00:00,530,144,135,1,3160
2026-09-01T17:21:00+00:00,498,149,153,2,3083
2026-09-01T17:22:00+00:00,496,118,112,1,3117
2026-09-01T17:23:00+00:00,498,145,144,2,3119
2026-09-01T17:24:00+00:00,523,120,118,0,3078
2026-09-01T17:25:00+00:00,530,154,141,2,3077
2026-09-01T17:26:00+00:00,499,154,154,0,3114
2026-09-01T17:27:00+00:00,495,155,154,4,3133
2026-09-01T17:28:00+00:00,500,142,169,0,3043
2026-09-01T17:29:00+00:00,533,130,157,0,3113
2026-09-01T17:30:00+00:00,501,156,164,11,3119
2026-09-01T17:31:00+00:00,496,122,137,0,3061
2026-09-01T17:32:00+00:00,498,128,125,0,3117
2026-09-01T17:33:00+00:00,496,123,137,1,3160
2026-09-01T17:34:00+00:00,500,118,127,0,3069
2026-09-01T17:35:00+00:00,520,128,151,9,3099
2026-09-01T17:36:00+00:00,495,141,145,1,3113
2026-09-01T17:37:00+00:00,499,143,142,0,3129
2026-09-01T17:38:00+00:00,495,161,171,0,3101
2026-09-01T17:39:00+00:00,495,156,150,0,3118
2026-09-01T17:40:00+00:00,521,136,154,1,3119
2026-09-01T17:41:00+00:00,497,158,174,0,3077
2026-09-01T17:42:00+00:00,524,134,137,6,3100
2026-09-01T17:43:00+00:00,499,138,128,0,3126
2026-09-01T17:44:00+00:00,500,165,152,1,3078
2026-09-01T17:45:00+00:00,499,120,125,0,3096
2026-09-01T17:46:00+00:00,499,148,136,0,3078
2026-09-01T17:47:00+00:00,525,145,134,0,3112
2026-09-01T17:48:00+00:00,495,141,153,0,3106
2026-09-01T17:49:00+00:00,496,149,155,2,3180
2026-09-01T17:50:00+00:00,498,132,153,8,3064
2026-09-01T17:51:00+00:00,521,139,165,0,3123
2026-09-01T17:52:00+00:00,495,158,167,10,3138
2026-09-01T17:53:00+00:00,519,158,176,15,3150
2026-09-01T17:54:00+00:00,499,145,130,0,3150
2026-09-01T17:55:00+00:00,524,126,113,10,3121
2026-09-01T17:56:00+00:00,497,139,140,2,3096
2026-09-01T17:57:00+00:00,496,147,145,0,3095
2026-09-01T17:58:00+00:00,500,145,150,1,3118
2026-09-01T17:59:00+00:00,517,135,137,0,3171
2026-09-01T18:00:00+00:00,499,133,140,0,3087
2026-09-01T18:01:00+00:00,498,139,148,0,3158
2026-09-01T18:02:00+00:00,499,127,129,0,3158
2026-09-01T18:03:00+00:00,496,112,114,3,3130
2026-09-01T18:04:00+00:00,518,137,145,1,3177
2026-09-01T18:05:00+00:00,513,159,167,0,3168
2026-09-01T18:06:00+00:00,496,139,134,0,3186
2026-09-01T18:07:00+00:00,514,170,172,4,3110
2026-09-01T18:08:00+00:00,498,118,114,2,3111
2026-09-01T18:09:00+00:00,518,122,125,2,3125
2026-09-01T18:10:00+00:00,516,143,167,2,3120
2026-09-01T18:11:00+00:00,500,155,151,0,3073
2026-09-01T18:12:00+00:00,497,156,175,0,3116
2026-09-01T18:13:00+00:00,511,162,169,2,3141
2026-09-01T18:14:00+00:00,500,162,157,2,3112
2026-09-01T18:15:00+00:00,514,147,144,10,3139
2026-09-01T18:16:00+00:00,496,113,135,10,3155
2026-09-01T18:17:00+00:00,498,128,131,0,3162
2026-09-01T18:18:00+00:00,514,139,156,0,3150
2026-09-01T18:19:00+00:00,509,138,131,8,3181
2026-09-01T18:20:00+00:00,511,126,123,13,3107
2026-09-01T18:21:00+00:00,496,156,159,8,3179
2026-09-01T18:22:00+00:00,496,155,141,0,3063
2026-09-01T18:23:00+00:00,495,119,113,0,3115
2026-09-01T18:24:00+00:00,497,169,169,0,3160
2026-09-01T18:25:00+00:00,511,133,139,0,3154
2026-09-01T18:26:00+00:00,498,150,139,0,3159
2026-09-01T18:27:00+00:00,496,127,113,1,3194
2026-09-01T18:28:00+00:00,496,127,119,13,3110
2026-09-01T18:29:00+00:00,495,133,142,0,3124
2026-09-01T18:30:00+00:00,508,139,137,15,3161
2026-09-01T18:31:00+00:00,506,119,119,2,3143
2026-09-01T18:32:00+00:00,507,159,175,1,3165
2026-09-01T18:33:00+00:00,507,143,150,0,3117
2026-09-01T18:34:00+00:00,506,146,147,2,3190
2026-09-01T18:35:00+00:00,508,102,127,2,3159
2026-09-01T18:36:00+00:00,503,126,127,1,3161
2026-09-01T18:37:00+00:00,505,139,141,0,3144
2026-09-01T18:38:00+00:00,501,148,168,0,3175
2026-09-01T18:39:00+00:00,495,137,129,0,3143
2026-09-01T18:40:00+00:00,495,147,167,2,3151
2026-09-01T18:41:00+00:00,503,113,123,13,3192
2026-09-01T18:42:00+00:00,497,119,128,0,3169
2026-09-01T18:43:00+00:00,504,151,142,1,3140
2026-09-01T18:44:00+00:00,501,151,151,2,3149
2026-09-01T18:45:00+00:00,504,157,159,1,3174
2026-09-01T18:46:00+00:00,506,160,140,0,3181
2026-09-01T18:47:00+00:00,505,137,146,0,3159
2026-09-01T18:48:00+00:00,499,138,137,2,3089
2026-09-01T18:49:00+00:00,496,127,115,2,3123
2026-09-01T18:50:00+00:00,497,176,176,1,3174
2026-09-01T18:51:00+00:00,502,150,153,0,3164
2026-09-01T18:52:00+00:00,500,134,142,0,3192
2026-09-01T18:53:00+00:00,502,156,146,2,3155
2026-09-01T18:54:00+00:00,503,128,139,4,3181
2026-09-01T18:55:00+00:00,500,164,162,0,3162
2026-09-01T18:56:00+00:00,498,147,141,1,3158
2026-09-01T18:57:00+00:00,499,117,128,1,3169
2026-09-01T18:58:00+00:00,497,136,127,0,3162
2026-09-01T18:59:00+00:00,499,127,147,11,3172
2026-09-01T19:00:00+00:00,501,139,147,1,3196
2026-09-01T19:01:00+00:00,502,149,165,0,3201
2026-09-01T19:02:00+00:00,498,113,137,0,3159
2026-09-01T19:03:00+00:00,495,128,110,1,3179
2026-09-01T19:04:00+00:00,500,131,126,0,3133
2026-09-01T19:05:00+00:00,497,148,140,1,3165
2026-09-01T19:06:00+00:00,497,133,123,0,3187
2026-09-01T19:07:00+00:00,497,184,166,2,3158
2026-09-01T19:08:00+00:00,495,175,163,0,3172
2026-09-01T19:09:00+00:00,495,143,143,0,3174
2026-09-01T19:10:00+00:00,500,170,172,1,3157
2026-09-01T19:11:00+00:00,499,135,155,1,3133
2026-09-01T19:12:00+00:00,497,144,142,0,3173
2026-09-01T19:13:00+00:00,496,137,124,0,3150
2026-09-01T19:14:00+00:00,497,145,142,0,3173
2026-09-01T19:15:00+00:00,500,141,141,0,3180
2026-09-01T19:16:00+00:00,501,150,134,0,3181
2026-09-01T19:17:00+00:00,497,155,142,1,3169
2026-09-01T19:18:00+00:00,501,145,142,1,3186
2026-09-01T19:19:00+00:00,494,157,158,6,3153
2026-09-01T19:20:00+00:00,497,157,142,2,3160
2026-09-01T19:21:00+00:00,497,144,130,0,3148
2026-09-01T19:22:00+00:00,499,151,138,13,3177
2026-09-01T19:23:00+00:00,498,156,126,1,3223
2026-09-01T19:24:00+00:00,496,143,146,2,3146
2026-09-01T19:25:00+00:00,501,130,151,0,3178
2026-09-01T19:26:00+00:00,494,160,158,5,3102
2026-09-01T19:27:00+00:00,496,153,151,0,3138
2026-09-01T19:28:00+00:00,496,151,171,1,3160
2026-09-01T19:29:00+00:00,497,134,144,2,3171
2026-09-01T19:30:00+00:00,494,152,149,0,3210
2026-09-01T19:31:00+00:00,500,161,166,15,3197
2026-09-01T19:32:00+00:00,499,153,132,2,3118
2026-09-01T19:33:00+00:00,498,125,139,11,3199
2026-09-01T19:34:00+00:00,498,158,165,0,3167
2026-09-01T19:35:00+00:00,494,138,149,0,3195
2026-09-01T19:36:00+00:00,496,141,129,2,3205
2026-09-01T19:37:00+00:00,499,133,138,0,3205
2026-09-01T19:38:00+00:00,496,130,140,9,3120
2026-09-01T19:39:00+00:00,494,179,158,0,3221
2026-09-01T19:40:00+00:00,496,138,140,0,3208
2026-09-01T19:41:00+00:00,498,121,135,2,3206
2026-09-01T19:42:00+00:00,499,132,134,1,3109
2026-09-01T19:43:00+00:00,496,130,115,2,3191
2026-09-01T19:44:00+00:00,498,127,131,4,3184
2026-09-01T19:45:00+00:00,497,132,112,0,3188
2026-09-01T19:46:00+00:00,498,99,113,9,3232
2026-09-01T19:47:00+00:00,498,158,167,0,3185
2026-09-01T19:48:00+00:00,499,138,122,0,3193
2026-09-01T19:49:00+00:00,497,142,135,2,3184
2026-09-01T19:50:00+00:00,498,128,118,0,3192
2026-09-01T19:51:00+00:00,498,145,153,0,3184
2026-09-01T19:52:00+00:00,500,148,130,1,3184
2026-09-01T19:53:00+00:00,496,130,126,0,3247
2026-09-01T19:54:00+00:00,496,115,152,12,3120
2026-09-01T19:55:00+00:00,500,165,176,0,3176
2026-09-01T19:56:00+00:00,495,141,144,20,3183
2026-09-01T19:57:00+00:00,496,151,136,2,3111
2026-09-01T19:58:00+00:00,498,137,135,0,3172
2026-09-01T19:59:00+00:00,494,142,132,8,3188
2026-09-01T20:00:00+00:00,498,119,126,0,3170
2026-09-01T20:01:00+00:00,497,130,131,4,3150
2026-09-01T20:02:00+00:00,499,137,152,0,3108
2026-09-01T20:03:00+00:00,494,141,146,0,3172
2026-09-01T20:04:00+00:00,499,159,158,0,3175
2026-09-01T20:05:00+00:00,499,146,153,20,3178
2026-09-01T20:06:00+00:00,496,146,142,2,3190
2026-09-01T20:07:00+00:00,498,135,125,0,3183
