created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,any_zscore_anomaly,zscore_anomaly_count,iforest_anomaly,iforest_score,anomaly_evidence,anomaly_level,anomaly_alert,ispu_total,dominant_pollutant,ispu_category,air_quality_alert,forecast_at,forecast_indicator_total,forecast_dominant_pollutant,forecast_alert,has_alert,alert_type,severity,alert_message,alert_event_id
2026-09-01 23:26:00+00:00,15.17,12.18,2918.0,0.45,19.85,False,0,False,0.1863712495587992,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:27:00+00:00,15.44,14.66,2667.13,0.73,19.63,False,0,False,0.2290199765228245,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:28:00+00:00,16.3,17.27,2650.77,0.0,20.41,False,0,False,0.2748221363478469,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:29:00+00:00,13.73,15.25,2676.75,0.0,19.65,False,0,False,0.2714266200800195,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:30:00+00:00,18.72,20.16,2827.62,0.26,19.63,False,0,False,0.2423749035063375,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:31:00+00:00,14.12,18.15,2761.97,0.0,19.63,False,0,False,0.2182554266051345,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:32:00+00:00,13.51,16.98,2931.0,0.0,20.7,False,0,False,0.247160207755651,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:33:00+00:00,15.73,17.17,2859.91,0.0,19.63,False,0,False,0.2494100298364131,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:34:00+00:00,13.77,16.88,2862.37,0.0,20.15,False,0,False,0.2856610710814676,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:35:00+00:00,20.71,23.82,2764.97,0.2,20.62,False,0,False,0.2164806662296073,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:36:00+00:00,14.56,18.41,2794.96,0.0,19.63,False,0,False,0.2323568011799982,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:37:00+00:00,17.6,21.15,2605.12,0.77,19.63,False,0,False,0.226377779910832,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:38:00+00:00,17.32,21.68,2696.98,0.0,21.12,False,0,False,0.2700791637029833,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:39:00+00:00,16.83,21.49,2740.55,0.54,20.21,False,0,False,0.234333088541941,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:40:00+00:00,19.33,24.14,2796.99,0.0,19.63,False,0,False,0.2628600135471988,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:41:00+00:00,14.59,12.31,2714.6,0.0,20.94,False,0,False,0.2477233796237042,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:42:00+00:00,15.65,14.33,2575.08,0.0,19.67,False,0,False,0.2741634362202851,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:43:00+00:00,12.77,16.0,2885.21,0.0,20.19,False,0,False,0.2664175360954403,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:44:00+00:00,19.8,22.85,2565.44,0.0,19.96,False,0,False,0.2322073105956847,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:45:00+00:00,19.0,20.24,2702.23,0.0,19.63,False,0,False,0.249271698814874,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:46:00+00:00,19.35,19.22,2634.08,0.0,19.63,False,0,False,0.2745667760779913,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:47:00+00:00,18.02,21.16,2848.84,0.0,20.67,False,0,False,0.2716465327899971,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:48:00+00:00,15.25,24.26,2981.13,1.18,20.57,True,1,False,0.1409672614750061,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:49:00+00:00,13.81,19.76,2662.86,0.0,19.63,False,0,False,0.1695991250668787,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:50:00+00:00,13.85,9.54,2516.57,0.42,19.63,False,0,False,0.193831179813514,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:51:00+00:00,12.4,18.13,3016.98,0.0,19.74,False,0,False,0.2015376161613254,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:52:00+00:00,13.93,18.77,2774.7,0.0,20.43,False,0,False,0.2648814493003187,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:53:00+00:00,16.2,18.59,3087.54,0.0,19.63,False,0,False,0.2395558221512533,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:54:00+00:00,11.8,19.22,2836.47,1.16,20.6,True,1,False,0.1627141128340724,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:55:00+00:00,13.82,14.05,2593.45,0.0,20.99,False,0,False,0.2628349645119727,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:56:00+00:00,15.39,13.48,2908.63,0.85,19.63,False,0,False,0.2148576678437168,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:57:00+00:00,13.55,19.37,2752.82,0.0,20.72,False,0,False,0.2294288991241708,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:58:00+00:00,10.64,9.8,2752.15,0.0,20.5,False,0,False,0.2468986737461261,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-01 23:59:00+00:00,13.34,14.18,2941.63,0.0,19.63,False,0,False,0.2808957766678321,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:00:00+00:00,8.0,9.54,2615.34,0.0,19.63,True,1,False,0.1801836598480728,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:01:00+00:00,17.84,19.77,2781.65,0.0,19.63,False,0,False,0.1971934471892573,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:02:00+00:00,21.77,26.05,2648.78,1.07,20.43,False,0,False,0.0923740538588061,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:03:00+00:00,8.54,10.3,2627.39,0.0,20.7,False,0,False,0.1811752574694901,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:04:00+00:00,20.18,21.88,2808.32,0.0,19.63,False,0,False,0.2574627620960093,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:05:00+00:00,8.0,8.6,2579.03,0.0,19.74,False,0,False,0.2081127254368724,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:06:00+00:00,9.06,11.49,2513.89,0.0,19.63,False,0,False,0.2316938528816896,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:07:00+00:00,8.0,12.72,2704.95,0.0,19.63,False,0,False,0.2445892466722946,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:08:00+00:00,12.5,12.49,2588.38,0.0,20.79,False,0,False,0.2539118128485939,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:09:00+00:00,17.54,19.35,2586.44,0.0,19.63,False,0,False,0.2472269775594686,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:10:00+00:00,16.24,20.65,2666.83,0.93,21.02,False,0,False,0.2151558050406759,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:11:00+00:00,13.57,13.36,2624.8,0.0,19.63,False,0,False,0.2729504389490868,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:12:00+00:00,17.13,16.06,2410.29,0.0,19.63,False,0,False,0.2594529829457202,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:13:00+00:00,8.0,10.91,2665.48,0.0,19.84,False,0,False,0.2282144865818218,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:14:00+00:00,8.0,15.31,2696.02,0.0,19.63,False,0,False,0.2393870576475853,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:15:00+00:00,12.56,13.15,2868.35,0.0,19.63,False,0,False,0.2096549701657528,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:16:00+00:00,18.1,20.76,2871.6,0.0,19.63,False,0,False,0.2822525535245167,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:17:00+00:00,28.59,29.2,2339.87,0.33,19.63,True,1,False,0.1239765383713331,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:18:00+00:00,17.85,15.8,2606.21,0.0,20.03,False,0,False,0.2247580205253485,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:19:00+00:00,22.59,23.23,2564.97,0.0,21.12,False,0,False,0.2381117450304095,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:20:00+00:00,8.86,12.94,2561.68,0.0,19.63,False,0,False,0.234022160845043,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:21:00+00:00,8.3,10.19,2575.88,0.0,19.63,False,0,False,0.216135402224228,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:22:00+00:00,17.2,18.04,2803.26,0.0,19.63,False,0,False,0.2175035505648194,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:23:00+00:00,11.74,10.1,2804.52,0.0,19.63,False,0,False,0.1549623021905699,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:24:00+00:00,13.49,15.92,2965.97,0.0,20.72,False,0,False,0.2634884000291318,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:25:00+00:00,28.26,32.8,2577.89,0.61,19.63,True,2,False,0.1253381751964208,Z-Score,Moderate,True,51.0,PM2.5,Sedang,False,,,,,True,Anomaly,Low,Perubahan tidak biasa terdeteksi pada beberapa parameter kualitas udara.,11.0
2026-09-02 00:26:00+00:00,10.26,13.09,2692.27,1.43,21.04,True,1,False,0.1359555526069247,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:27:00+00:00,8.0,7.5,2627.53,0.71,19.89,False,0,False,0.0678210841887024,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:28:00+00:00,10.43,8.16,2690.45,0.0,20.83,False,0,False,0.1998717189140251,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:29:00+00:00,21.09,23.88,2672.12,0.0,20.52,False,0,False,0.2024091304439457,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:30:00+00:00,9.71,7.87,2556.54,0.0,19.63,False,0,False,0.2167163940051513,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:31:00+00:00,9.12,13.4,2710.61,0.0,19.63,False,0,False,0.247223709519443,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:32:00+00:00,18.33,20.72,2740.79,0.31,19.63,False,0,False,0.1721565016848979,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:33:00+00:00,8.0,9.61,2664.43,0.0,19.63,False,0,False,0.2059566062018003,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:34:00+00:00,8.0,15.67,2668.62,0.0,19.63,False,0,False,0.2352141755345899,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:35:00+00:00,8.0,7.61,2765.33,0.0,19.63,False,0,False,0.1845857751332478,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:36:00+00:00,15.57,14.39,2771.28,0.0,19.63,False,0,False,0.2485587199557137,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:37:00+00:00,29.21,35.32,2657.34,0.0,19.63,True,1,False,0.0767514955650845,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:38:00+00:00,16.25,19.61,2567.18,0.0,19.63,False,0,False,0.2809555294557987,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:39:00+00:00,16.24,19.34,2554.67,0.0,20.35,False,0,False,0.2442858609280782,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:40:00+00:00,10.32,10.65,2671.9,1.1,19.79,False,0,False,0.162868110606365,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:41:00+00:00,8.0,9.85,2549.96,0.94,20.49,False,0,False,0.1428026784850933,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:42:00+00:00,14.35,12.98,2606.39,0.0,19.63,False,0,False,0.2723518032514178,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:43:00+00:00,13.23,17.53,2494.15,0.0,20.67,False,0,False,0.2685001514703086,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:44:00+00:00,19.85,23.49,2650.42,0.0,19.63,False,0,False,0.2499119228091117,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:45:00+00:00,11.68,10.84,2503.87,0.0,20.64,False,0,False,0.2427122063525785,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:46:00+00:00,17.52,16.73,2597.41,0.44,19.63,False,0,False,0.244173191699382,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:47:00+00:00,10.86,10.65,2568.74,0.0,20.61,False,0,False,0.2433581901173369,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:48:00+00:00,18.01,22.93,2758.15,0.0,19.97,False,0,False,0.2661304834082559,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:49:00+00:00,11.26,13.4,2391.63,0.26,20.12,False,0,False,0.1752831045157997,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:50:00+00:00,19.0,20.42,2640.31,0.0,19.79,False,0,False,0.2638470744299647,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:51:00+00:00,11.96,10.46,2788.06,0.35,19.63,False,0,False,0.2242079914201201,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:52:00+00:00,25.82,36.9,2834.08,0.0,19.63,True,1,False,0.178400890363597,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:53:00+00:00,8.0,11.66,2490.45,0.6,20.96,False,0,False,0.153598503311206,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:54:00+00:00,8.0,9.36,2579.56,0.0,20.87,False,0,False,0.2025800929583948,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:55:00+00:00,8.0,8.57,2606.95,0.0,19.75,False,0,False,0.1802142583768658,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:56:00+00:00,8.0,10.02,2601.0,0.0,20.84,False,0,False,0.1898460428194451,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:57:00+00:00,23.88,28.06,2501.39,0.9,20.62,False,0,False,0.1235753685601486,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:58:00+00:00,18.8,18.93,2409.86,0.0,19.63,False,0,False,0.2580075422721122,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 00:59:00+00:00,8.0,12.12,2824.18,0.0,21.06,False,0,False,0.2329219413212791,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:00:00+00:00,13.35,20.04,2731.24,0.72,19.8,False,0,False,0.2017689470017846,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:01:00+00:00,13.09,16.16,2811.13,0.6,20.6,False,0,False,0.1132755815165582,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:02:00+00:00,10.4,13.8,2675.33,0.0,19.91,False,0,False,0.2452396295783465,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:03:00+00:00,11.17,18.43,2547.37,0.0,20.93,False,0,False,0.2680825837567568,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:04:00+00:00,15.08,16.48,2790.42,0.0,19.63,False,0,False,0.2221922251786198,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:05:00+00:00,27.39,32.57,2611.09,0.0,19.63,False,0,False,0.1732545276016309,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:06:00+00:00,14.61,13.24,2899.13,0.0,19.63,False,0,False,0.2466517759650612,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:07:00+00:00,26.37,27.51,2473.67,0.0,21.07,False,0,False,0.1766247603607635,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:08:00+00:00,24.86,23.02,2934.86,0.0,19.67,False,0,False,0.2191515847600759,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:09:00+00:00,14.89,18.23,2671.91,0.0,19.63,False,0,False,0.2378383984325264,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:10:00+00:00,15.53,12.71,2585.58,0.46,19.72,False,0,False,0.2462357505263027,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:11:00+00:00,35.18,41.58,2692.38,0.0,20.15,True,2,False,0.1072469677275917,Z-Score,Moderate,True,51.0,PM2.5,Sedang,False,,,,,True,Anomaly,Low,Perubahan tidak biasa terdeteksi pada beberapa parameter kualitas udara.,12.0
2026-09-02 01:12:00+00:00,13.4,13.23,2901.15,0.0,20.23,False,0,False,0.2783972604191361,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:13:00+00:00,11.3,19.74,2683.4,0.0,20.74,False,0,False,0.2371827404684812,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:14:00+00:00,12.99,18.96,2529.39,0.0,19.74,False,0,False,0.2627773627233005,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:15:00+00:00,10.56,17.15,2755.43,0.0,19.63,False,0,False,0.1931518383559972,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:16:00+00:00,26.25,30.71,2794.31,0.0,19.63,False,0,False,0.19773473302797,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:17:00+00:00,15.17,17.93,2717.63,1.15,19.63,True,1,False,0.1680385353072441,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:18:00+00:00,19.8,24.18,2563.9,0.0,19.63,False,0,False,0.230456673896327,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:19:00+00:00,20.09,25.71,2677.53,0.0,19.72,False,0,False,0.2479095304094743,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:20:00+00:00,9.22,10.76,2402.95,0.0,20.89,False,0,False,0.1997450600486277,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:21:00+00:00,18.21,20.89,2727.23,0.0,20.36,False,0,False,0.2808246780961111,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:22:00+00:00,20.92,21.96,2687.22,0.0,19.64,False,0,False,0.2352620462667527,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:23:00+00:00,8.51,9.67,2626.79,0.89,19.63,False,0,False,0.1280192065070612,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:24:00+00:00,9.63,9.36,2754.21,0.0,19.86,False,0,False,0.2328350843363575,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:25:00+00:00,19.4,24.74,2505.44,0.7,19.69,False,0,False,0.1980215903604495,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:26:00+00:00,22.31,26.13,2438.39,0.0,20.22,False,0,False,0.2132675339624831,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:27:00+00:00,10.6,14.49,2308.08,0.0,20.35,False,0,False,0.1293635889702603,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:28:00+00:00,9.05,7.5,2929.53,0.0,21.05,False,0,False,0.1528921525791252,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:29:00+00:00,14.59,19.46,2338.11,0.0,20.08,False,0,False,0.2540616789928733,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:30:00+00:00,18.03,21.26,2811.95,0.02,19.63,False,0,False,0.2535880441083534,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:31:00+00:00,15.22,21.67,2866.51,0.0,19.63,False,0,False,0.2805452684625336,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:32:00+00:00,14.03,13.16,2484.61,0.0,20.59,False,0,False,0.2574754569708928,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:33:00+00:00,22.47,25.62,2626.81,0.0,20.3,False,0,False,0.232888689701413,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:34:00+00:00,10.73,8.84,2418.91,0.0,20.64,False,0,False,0.177556468049995,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:35:00+00:00,8.0,7.5,2866.62,1.24,19.63,True,1,False,0.1264991934462495,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:36:00+00:00,23.8,27.91,2517.3,0.0,20.42,False,0,False,0.1934872870708316,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:37:00+00:00,9.81,15.14,2454.38,0.0,20.06,False,0,False,0.2087384483000208,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:38:00+00:00,10.06,9.39,2719.5,0.0,20.8,False,0,False,0.2255870858374989,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:39:00+00:00,12.98,12.66,2628.84,0.03,19.87,False,0,False,0.266211789939898,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:40:00+00:00,11.75,10.76,2662.49,0.0,19.63,False,0,False,0.2531635370492207,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:41:00+00:00,8.72,12.07,2660.12,0.0,20.12,False,0,False,0.2380254877146708,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:42:00+00:00,18.6,17.66,2643.48,0.0,20.78,False,0,False,0.2208857509702756,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:43:00+00:00,23.72,33.57,2563.84,0.64,19.63,False,0,False,0.1397131708117208,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:44:00+00:00,25.79,28.22,2715.86,0.0,20.33,False,0,False,0.13855798875001,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:45:00+00:00,8.2,10.23,2762.22,0.75,20.15,False,0,False,0.1791136624308483,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 01:46:00+00:00,16.21,14.04,2652.83,0.0,19.85,False,0,False,0.2784473911818383,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
